hs6_d12;sd;valor_pond;HS6;hs6_d12_desc;impo_tot;letra;impo_relativa;short_name;desc
90189099190Q;D_33;3611637.41536163;901890;Los demás // Instrumentos y aparatos // Los demás // Los demás // -Los demás instrumentos y aparatos // INSTRUMENTOS Y APARATOS DE MEDICINA, CIRUGÍA, ODONTOLOGÍA O VETERINARIA, INCLUIDOS LOSDE CENTELLOGRAFÍA Y DEMÁS APARATOSELECTROMEDICOS, ASÍ COMO LOS A;72475726.50942953;D_33;0.049832372703317904;Los demás // In;Instrumentos mÃ©dicos
90283011000C;D_33;3391209.8836618452;902830;Numéricos (digitales) // Monofásicos para corriente alterna // -Contadores de electricidad // CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD,INCLUIDOS LOS DE CALIBRACIÓN.;72475726.50942953;D_33;0.04679097467509523;Numéricos (digi;Instrumentos mÃ©dicos
90283031000X;D_33;3082177.992035525;902830;Numéricos (digitales) // Trifásicos // -Contadores de electricidad // CONTADORES DE GAS, LÍQUIDO O ELECTRICIDAD,INCLUIDOS LOS DE CALIBRACIÓN.;72475726.50942953;D_33;0.042527038230303425;Numéricos (digi;Instrumentos mÃ©dicos
90318060900E;D_33;1886360.040795645;903180;"Las demás // Celdas de carga // -Los demás instrumentos, aparatos y máquinas // INSTRUMENTOS, APARATOS Y MÁQUINAS PARA MEDIDA OCONTROL, NO EXPRESADOS NI COMPRENDIDOS EN OTRAPARTE DE ESTE CAPÍTULO; PROYECTORES DE PERFILES.";72475726.50942953;D_33;0.026027473357582945;Las demás // Ce;Instrumentos mÃ©dicos
84798999900H;D_33;1772457.2592243974;847989;Los demás // Los demás // Los demás // --Los demás // -Las demás máquinas y aparatos: // MÁQUINAS Y APARATOS MECÁNICOS CON FUNCIÓNPROPIA, NO EXPRESADOS NI COMPRENDIDOS EN OTRAPARTE DE ESTE CAPÍTULO.;72475726.50942953;D_33;0.024455874326334486;Los demás // Lo;Instrumentos mÃ©dicos
90229090900W;D_33;1707723.836588308;902290;Los demás // Partes y accesorios de aparatos de rayos x // -Los demás, incluidas las partes y accesorios // APARATOS DE RAYOS X Y APARATOS QUE UTILICEN RADIACIONES ALFA, BETA O GAMMA, INCLUSO PARA USOMEDICO, QUIRÚRGICO, ODONTOLÓGICO O VETERINARIO,INCLUID;72475726.50942953;D_33;0.023562700490710124;Los demás // Pa;Instrumentos mÃ©dicos
85177010000L;D_32;490196717.95684797;851770;"Circuitos impresos con componentes eléctricos   o electrónicos montados // -Partes // TELEFONOS, INCLUIDOS LOS TELEFONOS CELULARES (MÓVILES)* Y LOS DE OTRAS REDES INALÁMBRICAS; LOS DEMÁS APARATOS DE EMISIÓN, TRANSMISIÓN O RECEPCIÓN DE VOZ, IMAGEN U OTROS";595305733.032249;D_32;0.8234369178001734;Circuitos impre;Radio y televisiÃ³n
90138010000C;D_32;29031798.32366931;901380;"Dispositivos de cristal líquido (LCD) // -Los demás dispositivos, aparatos e instrumentos // DISPOSITIVOS DE CRISTAL LÍQUIDO QUE NOCONSTITUYAN ARTÍCULOS COMPRENDIDOS MÁS ESPECÍFICAMENTE EN OTRA PARTE; LÁSERES, EXCEPTOLOS DIODOS LÁSER; LOS DEMÁS APARATOS";595305733.032249;D_32;0.04876787961673568;Dispositivos de;Radio y televisiÃ³n
87042190390N;D_32;11050952.882118927;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;595305733.032249;D_32;0.018563491444689773;Los demás // De;Radio y televisiÃ³n
85044010000T;D_32;7877273.961098473;850440;Cargadores de acumuladores // -Convertidores estáticos // TRANSFORMADORES ELECTRICOS, CONVERTIDORES ELECTRICOS ESTÁTICOS (POR EJEMPLO:RECTIFICADORES) Y BOBINAS DE REACTANCIA (AUTOINDUCCIÓN).;595305733.032249;D_32;0.013232316646733426;Cargadores de a;Radio y televisiÃ³n
87043190200T;D_32;6910021.61301799;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;595305733.032249;D_32;0.011607517330332278;De carga máxima;Radio y televisiÃ³n
85182990900U;D_32;4576609.98519703;851829;"Los demás // Los demás // --Los demás // -Altavoces (altoparlantes), incluso montados en sus cajas: // MICRÓFONOS Y SUS SOPORTES; ALTAVOCES          (ALTOPARLANTES), INCLUSO MONTADOS EN SUSCAJAS; AURICULARES, INCLUIDOS LOS DE CASCO,ESTEN O NO COMBINADOS";595305733.032249;D_32;0.007687831195385289;Los demás // Lo;Radio y televisiÃ³n
85177091000X;D_32;3926004.2673882875;851770;"Gabinetes, bastidores y armazones // Las demás // -Partes // TELEFONOS, INCLUIDOS LOS TELEFONOS CELULARES (MÓVILES)* Y LOS DE OTRAS REDES INALÁMBRICAS; LOS DEMÁS APARATOS DE EMISIÓN, TRANSMISIÓN O RECEPCIÓN DE VOZ, IMAGEN U OTROS DATOS, INCLUIDOS LOS DE";595305733.032249;D_32;0.006594937776578757;Gabinetes, bast;Radio y televisiÃ³n
85299020000G;D_32;3862818.8235504786;852990;De los aparatos de las partidas 85.27   u 85.28 // -Las demás // PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVAO PRINCIPALMENTE, A LOS APARATOS DE LAS PARTIDAS85.25 A 85.28.;595305733.032249;D_32;0.0064887982917194945;De los aparatos;Radio y televisiÃ³n
84143011000A;D_32;2971124.495402875;841430;"Con capacidad inferior a 4.700 frigor?as/h // Motocompresores herméticos // -Compresores de los tipos utilizados en los  equipos frigoríficos // BOMBAS DE AIRE O DE VACÍO, COMPRESORES DE AIRE UOTROS GASES Y VENTILADORES; CAMPANASASPIRANTES PARA EXTRACCIÓ";595305733.032249;D_32;0.004990922026349648;Con capacidad i;Radio y televisiÃ³n
85365090390E;D_32;2779984.914772069;853650;Los demás // Interruptores de corriente continua // Los demás // -Los demás interruptores, seccionadores y conmutadores // APARATOS PARA CORTE, SECCIONAMIENTO, PROTECCIÓN,DERIVACIÓN, EMPALME O CONEXIÓN DE CIRCUITOSELECTRICOS (POR EJEMPLO: INTERRUPTORES,C;595305733.032249;D_32;0.004669844015464019;Los demás // In;Radio y televisiÃ³n
94051093300N;D_31;18840300.990184505;940510;Los demás, de los tipos utilizados con      diodos emisores de luz (LED) // , de los tipos utilizados con      diodos emisores de luz (LED) // De metal común // Los demás // -Lámparas y demás aparatos eléctricos de alumbrado, para colgar o fijar al techo;161210197.00110108;D_31;0.11686792362182787;Los demás, de l;Aparatos elÃ©ctricos
85437099939Z;D_31;14285351.136130953;854370;"Las demás // Lámparas conformadas por diodos de        luz (""LEDs"") // Los demás // Los demás // Los demás // -Las demás máquinas y aparatos: // MÁQUINAS Y APARATOS ELECTRICOS CON FUNCION PROPIA, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE DE ESTE CAPÍTU";161210197.00110108;D_31;0.08861319818394232;Las demás // Lá;Aparatos elÃ©ctricos
87042190390N;D_31;9655675.369607842;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;161210197.00110108;D_31;0.05989494181650242;Los demás // De;Aparatos elÃ©ctricos
87043190200T;D_31;6037572.162689601;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;161210197.00110108;D_31;0.03745155253825764;De carga máxima;Aparatos elÃ©ctricos
85021210000M;D_31;5936549.436674373;850212;De corriente alterna // --De potencia superior a 75 kVA pero inferior o  igual a 375 kVA // -Grupos electrógenos con motor de émbolo (pistón) de encendido por compresión (motores Diesel o semi-Diesel): // GRUPOS ELECTRÓGENOS Y CONVERTIDORES ROTATIVOSELEC;161210197.00110108;D_31;0.03682490032956058;De corriente al;Aparatos elÃ©ctricos
85393200000X;D_31;5905569.492263615;853932;"--Lámparas de vapor de mercurio o sodio; lámparas  de halogenuro metálico // -Lámparas y tubos de descarga, excepto los de rayos ultravioletas: // LÁMPARAS Y TUBOS ELECTRICOS DE INCANDESCENCIA ODE DESCARGA, INCLUIDOS LOS FAROS O UNIDADES«SELLADOS» Y LAS";161210197.00110108;D_31;0.03663272920771432;--Lámparas de v;Aparatos elÃ©ctricos
85044040100C;D_31;5398647.123055065;850440;De potencia inferior o igual a 5 kVA // Equipo de alimentación ininterrumpida de   energía (UPS o «no break») // -Convertidores estáticos // TRANSFORMADORES ELECTRICOS, CONVERTIDORES ELECTRICOS ESTÁTICOS (POR EJEMPLO:RECTIFICADORES) Y BOBINAS DE REACTANC;161210197.00110108;D_31;0.0334882484078733;De potencia inf;Aparatos elÃ©ctricos
85044050000G;D_31;4061072.3375280006;850440;Conversores electrónicos de frecuencia para   variación de velocidad de motores eléctricos // -Convertidores estáticos // TRANSFORMADORES ELECTRICOS, CONVERTIDORES ELECTRICOS ESTÁTICOS (POR EJEMPLO:RECTIFICADORES) Y BOBINAS DE REACTANCIA (AUTOINDUCCIÓN).;161210197.00110108;D_31;0.025191162923150965;Conversores ele;Aparatos elÃ©ctricos
85359000990M;D_31;3884106.0891256514;853590;Los demás // Los demás // -Los demás // APARATOS PARA CORTE, SECCIONAMIENTO, PROTECCIÓN, DERIVACIÓN, EMPALME O CONEXIÓN DE CIRCUITOSELECTRICOS (POR EJEMPLO: INTERRUPTORES,CONMUTADORES, CORTACIRCUITOS, PARARRAYOS,LIMITADORES DE TENSIÓN, SUPRESORES DESOBRE;161210197.00110108;D_31;0.02409342685127494;Los demás // Lo;Aparatos elÃ©ctricos
85389090000C;D_31;3569643.571624336;853890;Las demás // -Las demás // PARTES IDENTIFICABLES COMO DESTINADAS, EXCLUSIVAO PRINCIPALMENTE, A LOS APARTOS DE LAS PARTIDAS85.35, 85.36 U 85.37.;161210197.00110108;D_31;0.022142790208239463;Las demás // -L;Aparatos elÃ©ctricos
87042190390N;D_30;5565624.7248301;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;21714737.65692226;D_30;0.2563063304177604;Los demás // De;Maquinaria de oficina
87043190200T;D_30;3480115.0225471947;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;21714737.65692226;D_30;0.16026511936411988;De carga máxima;Maquinaria de oficina
85044090990Z;D_30;2922248.524401617;850440;Los demás // Los demás // Los demás // -Convertidores estáticos // TRANSFORMADORES ELECTRICOS, CONVERTIDORES ELECTRICOS ESTÁTICOS (POR EJEMPLO:RECTIFICADORES) Y BOBINAS DE REACTANCIA (AUTOINDUCCIÓN).;21714737.65692226;D_30;0.134574433758819;Los demás // Lo;Maquinaria de oficina
84439923000L;D_30;2298158.9568087165;844399;"Cartuchos de tinta // Mecanismos de impresión a chorro de tinta, sus   partes y accesorios // --Los demás // -Partes y accesorios: // MÁQUINAS Y APARATOS PARA IMPRIMIR MEDIANTE PLANCHAS, CILINDROS Y DEMÁS ELEMENTOS IMPRESORES DE LA PARTIDA 84.42; LAS DEM";21714737.65692226;D_30;0.10583406500773937;Cartuchos de ti;Maquinaria de oficina
84729030000J;D_30;979890.9384467766;847290;Máquinas de clasificar y contar monedas o    billetes de banco // -Los demás // LAS DEMÁS MÁQUINAS Y APARATOS DE OFICINA (POREJEMPLO: COPIADORAS HECTOGRÁFICAS, MIMEÓGRAFOS,MÁQUINAS DE IMPRIMIR DIRECCIONES, DISTRIBUIDORESAUTOMÁTICOS DE BILLETES DE BANCO,;21714737.65692226;D_30;0.045125617169701586;Máquinas de cla;Maquinaria de oficina
87042190990W;D_30;485608.2715682519;870421;Los demás // Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;21714737.65692226;D_30;0.022363073376272125;Los demás // Lo;Maquinaria de oficina
85177010000L;D_30;482676.8759163787;851770;"Circuitos impresos con componentes eléctricos   o electrónicos montados // -Partes // TELEFONOS, INCLUIDOS LOS TELEFONOS CELULARES (MÓVILES)* Y LOS DE OTRAS REDES INALÁMBRICAS; LOS DEMÁS APARATOS DE EMISIÓN, TRANSMISIÓN O RECEPCIÓN DE VOZ, IMAGEN U OTROS";21714737.65692226;D_30;0.02222807770198919;Circuitos impre;Maquinaria de oficina
85176299900R;D_30;436876.63257978065;851762;Los demás // Los demás // Los demás // --Aparatos para la recepción, conversión, emisión  y transmisión o regeneración de voz, imagen u  otros datos, incluidos los de conmutación y  encaminamiento («switching and routing  apparatus») // -Los demás aparat;21714737.65692226;D_30;0.020118899868012564;Los demás // Lo;Maquinaria de oficina
87042190200D;D_30;371563.0084415908;870421;De cabina simple,de carga máxima menor o           igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTO;21714737.65692226;D_30;0.01711109820031113;De cabina simpl;Maquinaria de oficina
84433223000T;D_30;368368.3302817994;844332;Las dem?s matriciales (por puntos) // Las dem?s matriciales (por puntos) // Impresoras de impacto // --Las demás, aptas para ser conectadas a una  máquina automática para tratamiento o  procesamiento de datos o a una red // -Las demás máquinas impresoras;21714737.65692226;D_30;0.016963977926040954;Las dem?s matri;Maquinaria de oficina
87042190390N;D_29_30_31_32_33;14882495.410386119;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;28063652.76116511;D_29_30_31_32_33;0.5303121278275198;Los demás // De;Maquinaria n.c.p.
87043190200T;D_29_30_31_32_33;9305836.884691406;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;28063652.76116511;D_29_30_31_32_33;0.3315974924536181;De carga máxima;Maquinaria n.c.p.
87042190990W;D_29_30_31_32_33;1298517.8178862326;870421;Los demás // Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;28063652.76116511;D_29_30_31_32_33;0.04627044914420907;Los demás // Lo;Maquinaria n.c.p.
87042190200D;D_29_30_31_32_33;993560.4790475771;870421;De cabina simple,de carga máxima menor o           igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTO;28063652.76116511;D_29_30_31_32_33;0.03540381886503672;De cabina simpl;Maquinaria n.c.p.
84378010200W;D_29_30_31_32_33;509204.9620434826;843780;"Molinos de cilindros, de simple o doble         pasada // Para trituración o molienda de granos // -Las demás máquinas y aparatos // MÁQUINAS PARA LIMPIEZA, CLASIFICACIÓN OCRIBADO DE SEMILLAS, GRANOS U HORTALIZAS DE VAINASECAS; MÁQUINAS Y APARATOS PARA M";28063652.76116511;D_29_30_31_32_33;0.018144643050463045;Molinos de cili;Maquinaria n.c.p.
87043190900F;D_29_30_31_32_33;347480.4026210432;870431;Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;28063652.76116511;D_29_30_31_32_33;0.012381866522446845;Los demás // Lo;Maquinaria n.c.p.
87042110900N;D_29_30_31_32_33;305949.97613398323;870421;Los demás // Chasis con motor y cabina // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS;28063652.76116511;D_29_30_31_32_33;0.010902001201973297;Los demás // Ch;Maquinaria n.c.p.
87042190910V;D_29_30_31_32_33;136455.0569331201;870421;De carga máxima menor o igual a 1,5 t // Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL;28063652.76116511;D_29_30_31_32_33;0.004862341267347371;De carga máxima;Maquinaria n.c.p.
84431390800Q;D_29_30_31_32_33;48992.00833897921;844313;Las dem?s, alimentadas con hojas de formato      inferior o igual a 72 cm x 102 cm, para la      impresi?n en dos o m?s colores      simult?neamente // Las dem?s, alimentadas con hojas de formato      inferior o igual a 72 cm x 102 cm, para la      impre;28063652.76116511;D_29_30_31_32_33;0.001745745956733582;Las dem?s, alim;Maquinaria n.c.p.
87043120000N;D_29_30_31_32_33;45544.28335085116;870431;Con caja basculante // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;28063652.76116511;D_29_30_31_32_33;0.0016228922064584553;Con caja bascul;Maquinaria n.c.p.
84143011000A;D_29;74124119.43361816;841430;"Con capacidad inferior a 4.700 frigor?as/h // Motocompresores herméticos // -Compresores de los tipos utilizados en los  equipos frigoríficos // BOMBAS DE AIRE O DE VACÍO, COMPRESORES DE AIRE UOTROS GASES Y VENTILADORES; CAMPANASASPIRANTES PARA EXTRACCIÓ";660218171.4204692;D_29;0.11227215887460204;Con capacidad i;Maquinaria y equipo
85177010000L;D_29;55119951.2332629;851770;"Circuitos impresos con componentes eléctricos   o electrónicos montados // -Partes // TELEFONOS, INCLUIDOS LOS TELEFONOS CELULARES (MÓVILES)* Y LOS DE OTRAS REDES INALÁMBRICAS; LOS DEMÁS APARATOS DE EMISIÓN, TRANSMISIÓN O RECEPCIÓN DE VOZ, IMAGEN U OTROS";660218171.4204692;D_29;0.08348747977455923;Circuitos impre;Maquinaria y equipo
84272090220A;D_29;26805075.96421515;842720;"De torre triple // Con capacidad de carga superior a 1 t pero      inferior o igual a 2,5 t // Las demás // -Las demás carretillas autopropulsadas // CARRETILLAS APILADORAS; LAS DEMÁS CARRETILLAS DE MANIPULACIÓN CON DISPOSITIVO DE ELEVACIÓNINCORPORADO.";660218171.4204692;D_29;0.040600330503693396;De torre triple;Maquinaria y equipo
84295199000T;D_29;22857480.952187225;842951;Las dem?s // Las dem?s // Las demás // --Cargadoras y palas cargadoras de carga frontal // -Palas mecánicas, excavadoras, cargadoras y palas cargadoras: // TOPADORAS FRONTALES («BULLDOZERS»), TOPADORAS ANGULARES («ANGLEDOZERS»), NIVELADORAS, TRAÍLLAS(«SC;660218171.4204692;D_29;0.03462110245013253;Las dem?s // La;Maquinaria y equipo
84189900900Y;D_29;20695902.36496836;841899;"Los dem?s // Los dem?s // --Las demás // -Partes: // REFRIGERADORES, CONGELADORES Y DEMÁS MATERIAL,MÁQUINAS Y APARATOS PARA PRODUCCIÓN DE FRÍO, AUNQUE NO SEAN ELECTRICOS; BOMBAS DE CALOR,EXCEPTO LAS MÁQUINAS Y APARATOS PARA ACONDICIONAMIENTO DE AIRE DE L";660218171.4204692;D_29;0.031347065653223115;Los dem?s // Lo;Maquinaria y equipo
90138010000C;D_29;16881720.80185693;901380;"Dispositivos de cristal líquido (LCD) // -Los demás dispositivos, aparatos e instrumentos // DISPOSITIVOS DE CRISTAL LÍQUIDO QUE NOCONSTITUYAN ARTÍCULOS COMPRENDIDOS MÁS ESPECÍFICAMENTE EN OTRA PARTE; LÁSERES, EXCEPTOLOS DIODOS LÁSER; LOS DEMÁS APARATOS";660218171.4204692;D_29;0.02556991239052942;Dispositivos de;Maquinaria y equipo
87042190390N;D_29;16398035.774147779;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;660218171.4204692;D_29;0.024837298462820498;Los demás // De;Maquinaria y equipo
84143019000L;D_29;11996184.33718842;841430;"Los dem?s // Los dem?s // Motocompresores herméticos // -Compresores de los tipos utilizados en los  equipos frigoríficos // BOMBAS DE AIRE O DE VACÍO, COMPRESORES DE AIRE UOTROS GASES Y VENTILADORES; CAMPANASASPIRANTES PARA EXTRACCIÓN O RECICLADO, CONVE";660218171.4204692;D_29;0.01817003053911475;Los dem?s // Lo;Maquinaria y equipo
85437099939Z;D_29;11152355.46957419;854370;"Las demás // Lámparas conformadas por diodos de        luz (""LEDs"") // Los demás // Los demás // Los demás // -Las demás máquinas y aparatos: // MÁQUINAS Y APARATOS ELECTRICOS CON FUNCION PROPIA, NO EXPRESADOS NI COMPRENDIDOS EN OTRA PARTE DE ESTE CAPÍTU";660218171.4204692;D_29;0.01689192444609595;Las demás // Lá;Maquinaria y equipo
85044010000T;D_29;10325583.43562027;850440;Cargadores de acumuladores // -Convertidores estáticos // TRANSFORMADORES ELECTRICOS, CONVERTIDORES ELECTRICOS ESTÁTICOS (POR EJEMPLO:RECTIFICADORES) Y BOBINAS DE REACTANCIA (AUTOINDUCCIÓN).;660218171.4204692;D_29;0.015639653500303732;Cargadores de a;Maquinaria y equipo
73269090900X;D_28;16115272.24490503;732690;Las demás // Las demás // -Las demás // LAS DEMÁS MANUFACTURAS DE HIERRO O ACERO.;188440912.6440773;D_28;0.08551896729211439;Las demás // La;Otros productos de metal
87042190390N;D_28;14353177.525250215;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;188440912.6440773;D_28;0.07616805354981566;Los demás // De;Otros productos de metal
87043190200T;D_28;8974861.079667004;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;188440912.6440773;D_28;0.047626924290154055;De carga máxima;Otros productos de metal
39269090999A;D_28;6229005.423656347;392690;Las demás // Las demás // Las demás // Las demás // -Las demás // LAS DEMÁS MANUFACTURAS DE PLÁSTICO Y MANUFACTURASDE LAS DEMÁS MATERIAS DE LAS PARTIDAS 39.01 A 39.14.;188440912.6440773;D_28;0.03305548320826457;Las demás // La;Otros productos de metal
84798999900H;D_28;5170440.961161474;847989;Los demás // Los demás // Los demás // --Los demás // -Las demás máquinas y aparatos: // MÁQUINAS Y APARATOS MECÁNICOS CON FUNCIÓNPROPIA, NO EXPRESADOS NI COMPRENDIDOS EN OTRAPARTE DE ESTE CAPÍTULO.;188440912.6440773;D_28;0.027437995754814027;Los demás // Lo;Otros productos de metal
84818095000U;D_28;5147199.482772515;848180;Válvulas esféricas // Los demás // -Los demás artículos de grifería y órganos similares // ARTÍCULOS DE GRIFERÍA Y ÓRGANOS SIMILARES PARATUBERÍAS, CALDERAS, DEPÓSITOS, CUBAS OCONTINENTES SIMILARES, INCLUIDAS LAS VÁLVULASREDUCTORAS DE PRESIÓN Y LAS VÁLVUL;188440912.6440773;D_28;0.02731466012635177;Válvulas esféri;Otros productos de metal
84581199000E;D_28;4256720.822202217;845811;Los dem?s // Los dem?s // Los demás // --De control numérico // -Tornos horizontales: // TORNOS (INCLUIDOS LOS CENTROS DE TORNEADO) QUETRABAJEN POR ARRANQUE DE METAL.;188440912.6440773;D_28;0.022589154141076623;Los dem?s // Lo;Otros productos de metal
84561011000R;D_28;4079079.252655778;845610;Para corte de chapas metálicas de espesor     superior a 8 mm // De control numérico // -Que operen mediante láser u otros haces de luz o de fotones // MÁQUINAS HERRAMIENTA QUE TRABAJEN POR ARRANQUE DECUALQUIER MATERIA MEDIANTE LÁSER U OTROS HACES DELUZ;188440912.6440773;D_28;0.02164646304998663;Para corte de c;Otros productos de metal
84571000000T;D_28;3865449.039416723;845710;-Centros de mecanizado // CENTROS DE MECANIZADO, MÁQUINAS DE PUESTO FIJOY MÁQUINAS DE PUESTOS MÚLTIPLES, PARA TRABAJARMETAL.;188440912.6440773;D_28;0.020512790907130082;-Centros de mec;Otros productos de metal
40169300990H;D_28;3694687.924723601;401693;Las demás // Las demás // --Juntas o empaquetaduras // -Las demás: // LAS DEMÁS MANUFACTURAS DE CAUCHO VULCANIZADO SIN ENDURECER.;188440912.6440773;D_28;0.019606612348041636;Las demás // La;Otros productos de metal
87042190390N;D_27;23315944.183086112;870421;Los demás // De doble cabina o cabina y media,de carga          máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o sem;72628435.48777659;D_27;0.32103051685603495;Los demás // De;Metales comunes
87043190200T;D_27;14579166.154417077;870431;De carga máxima menor o igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón) de encendido por chispa: // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;72628435.48777659;D_27;0.20073633772368343;De carga máxima;Metales comunes
87042190990W;D_27;2034347.6095715237;870421;Los demás // Los demás // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTOMÓVILES PARA EL TRANSPORTE DE MERCANCÍAS.;72628435.48777659;D_27;0.028010346029192734;Los demás // Lo;Metales comunes
85152100000F;D_27;1894122.7903111998;851521;--Total o parcialmente automáticos // -Máquinas y aparatos para soldar metal por  resistencia: // MÁQUINAS Y APARATOS PARA SOLDAR (AUNQUE PUEDANCORTAR), ELECTRICOS (INCLUIDOS LOS DE GASCALENTADO ELECTRICAMENTE), DE LÁSER U OTROS HACESDE LUZ O DE FOTONES,;72628435.48777659;D_27;0.02607963089924995;--Total o parci;Metales comunes
87042190200D;D_27;1556580.4008800015;870421;De cabina simple,de carga máxima menor o           igual a 1,5 t. // Los demás // --De peso total con carga máxima inferior o igual  a 5 t // -Los demás, con motor de embolo (pistón), de  encendido por compresión (Diesel o semi-Diesel): // VEHÍCULOS AUTO;72628435.48777659;D_27;0.021432107003626355;De cabina simpl;Metales comunes
73181500399N;D_27;1516207.0534119748;731815;Los demás // Los demás // Pernos (bulones) // --Los demás tornillos y pernos, incluso con sus  tuercas y arandelas // -Artículos roscados: // TORNILLOS, PERNOS, TUERCAS, TIRAFONDOS, ESCARPIASROSCADAS, REMACHES, PASADORES, CLAVIJAS, CHAVETAS,ARANDELAS (IN;72628435.48777659;D_27;0.020876218016112343;Los demás // Lo;Metales comunes
